Frame,Time (s),Object Count
3217,107.23,4
3218,107.27,4
3219,107.30,5
3220,107.33,5
3221,107.37,5
3222,107.40,4
3223,107.43,4
3224,107.47,4
3225,107.50,4
3226,107.53,4
3227,107.57,4
3228,107.60,4
3229,107.63,4
3230,107.67,4
3231,107.70,4
3232,107.73,4
3233,107.77,4
3234,107.80,4
3235,107.83,4
3236,107.87,4
3237,107.90,4
3238,107.93,4
3239,107.97,4
3240,108.00,4
3241,108.03,4
3242,108.07,4
3243,108.10,4
3244,108.13,4
3245,108.17,4
3246,108.20,4
3247,108.23,4
3248,108.27,4
3249,108.30,4
3250,108.33,4
3251,108.37,4
3252,108.40,4
3253,108.43,4
3254,108.47,4
3255,108.50,4
3256,108.53,4
3257,108.57,4
3258,108.60,4
3259,108.63,4
3260,108.67,4
3261,108.70,4
3262,108.73,4
3263,108.77,4
3264,108.80,4
3265,108.83,4
3266,108.87,4
3267,108.90,4
3268,108.93,4
3269,108.97,4
3270,109.00,4
3271,109.03,4
3272,109.07,4
3273,109.10,4
3274,109.13,4
3275,109.17,4
3276,109.20,4
3277,109.23,4
3278,109.27,4
3279,109.30,4
3280,109.33,4
3281,109.37,4
3282,109.40,4
3283,109.43,4
3284,109.47,4
3285,109.50,4
3286,109.53,4
3287,109.57,4
3288,109.60,4
3289,109.63,4
3290,109.67,4
3291,109.70,4
3292,109.73,4
3293,109.77,4
3294,109.80,4
3295,109.83,4
3296,109.87,4
3297,109.90,4
3298,109.93,4
3299,109.97,4
3300,110.00,4
3301,110.03,5
3302,110.07,5
3303,110.10,5
3304,110.13,5
3305,110.17,5
3306,110.20,3
3307,110.23,4
3308,110.27,4
3309,110.30,5
3310,110.33,5
3311,110.37,5
3312,110.40,6
3313,110.43,6
3314,110.47,6
3315,110.50,5
3316,110.53,5
3317,110.57,5
3318,110.60,6
3319,110.63,5
3320,110.67,5
3321,110.70,5
3322,110.73,5
3323,110.77,5
3324,110.80,5
3325,110.83,4
3326,110.87,4
3327,110.90,4
3328,110.93,4
3329,110.97,4
3330,111.00,4
3331,111.03,4
3332,111.07,4
3333,111.10,4
3334,111.13,4
3335,111.17,4
3336,111.20,4
3337,111.23,4
3338,111.27,4
3339,111.30,4
3340,111.33,4
3341,111.37,4
3342,111.40,4
3343,111.43,4
3344,111.47,4
3345,111.50,4
3346,111.53,4
3347,111.57,4
3348,111.60,4
3349,111.63,4
3350,111.67,4
3351,111.70,4
3352,111.73,4
3353,111.77,4
3354,111.80,4
3355,111.83,4
3356,111.87,4
3357,111.90,4
3358,111.93,4
3359,111.97,4
3360,112.00,4
3361,112.03,4
3362,112.07,4
3363,112.10,4
3364,112.13,4
3365,112.17,4
3366,112.20,4
3367,112.23,4
3368,112.27,4
3369,112.30,5
3370,112.33,4
3371,112.37,5
3372,112.40,5
3373,112.43,4
3374,112.47,4
3375,112.50,4
3376,112.53,4
3377,112.57,4
3378,112.60,4
3379,112.63,4
3380,112.67,4
3381,112.70,4
3382,112.73,4
3383,112.77,4
3384,112.80,4
3385,112.83,5
3386,112.87,5
3387,112.90,5
3388,112.93,5
3389,112.97,5
3390,113.00,4
3391,113.03,4
3392,113.07,4
3393,113.10,4
3394,113.13,4
3395,113.17,4
3396,113.20,4
3397,113.23,4
3398,113.27,4
3399,113.30,4
3400,113.33,4
3401,113.37,4
3402,113.40,4
3403,113.43,4
3404,113.47,4
3405,113.50,4
3406,113.53,4
3407,113.57,4
3408,113.60,4
3409,113.63,4
3410,113.67,4
3411,113.70,4
3412,113.73,4
3413,113.77,4
3414,113.80,4
3415,113.83,4
3416,113.87,4
3417,113.90,4
3418,113.93,4
3419,113.97,4
3420,114.00,4
3421,114.03,4
3422,114.07,4
3423,114.10,4
3424,114.13,4
3425,114.17,4
3426,114.20,4
3427,114.23,5
3428,114.27,5
3429,114.30,4
3430,114.33,4
3431,114.37,4
3432,114.40,4
3433,114.43,4
3434,114.47,4
3435,114.50,4
3436,114.53,4
3437,114.57,4
3438,114.60,4
3439,114.63,4
3440,114.67,4
3441,114.70,4
3442,114.73,4
3443,114.77,4
3444,114.80,4
3445,114.83,4
3446,114.87,4
3447,114.90,4
3448,114.93,4
3449,114.97,4
3450,115.00,4
3451,115.03,4
3452,115.07,4
3453,115.10,4
3454,115.13,4
3455,115.17,4
3456,115.20,4
3457,115.23,4
3458,115.27,4
3459,115.30,4
3460,115.33,4
3461,115.37,4
3462,115.40,4
3463,115.43,4
3464,115.47,4
3465,115.50,4
3466,115.53,4
3467,115.57,4
3468,115.60,4
3469,115.63,4
3470,115.67,4
3471,115.70,4
3472,115.73,4
3473,115.77,4
3474,115.80,4
3475,115.83,4
3476,115.87,4
3477,115.90,4
3478,115.93,4
3479,115.97,4
3480,116.00,4
3481,116.03,4
3482,116.07,4
3483,116.10,4
3484,116.13,4
3485,116.17,4
3486,116.20,4
3487,116.23,4
3488,116.27,4
3489,116.30,4
3490,116.33,4
3491,116.37,4
3492,116.40,4
3493,116.43,4
3494,116.47,4
3495,116.50,4
3496,116.53,4
3497,116.57,4
3498,116.60,4
3499,116.63,4
3500,116.67,4
3501,116.70,4
3502,116.73,6
3503,116.77,6
3504,116.80,4
3505,116.83,4
3506,116.87,4
3507,116.90,4
3508,116.93,5
3509,116.97,5
3510,117.00,5
3511,117.03,4
3512,117.07,4
3513,117.10,4
3514,117.13,4
3515,117.17,4
3516,117.20,4
3517,117.23,5
3518,117.27,5
3519,117.30,5
3520,117.33,4
3521,117.37,4
3522,117.40,4
3523,117.43,4
3524,117.47,4
3525,117.50,4
3526,117.53,4
3527,117.57,4
3528,117.60,4
3529,117.63,4
3530,117.67,4
3531,117.70,4
3532,117.73,4
3533,117.77,4
3534,117.80,4
3535,117.83,4
3536,117.87,4
3537,117.90,4
3538,117.93,5
3539,117.97,5
3540,118.00,5
3541,118.03,4
3542,118.07,4
3543,118.10,4
3544,118.13,4
3545,118.17,4
3546,118.20,4
3547,118.23,5
3548,118.27,5
3549,118.30,5
3550,118.33,4
3551,118.37,4
3552,118.40,4
3553,118.43,4
3554,118.47,4
3555,118.50,4
3556,118.53,5
3557,118.57,5
3558,118.60,5
3559,118.63,4
3560,118.67,4
3561,118.70,4
3562,118.73,4
3563,118.77,4
3564,118.80,4
3565,118.83,4
3566,118.87,4
3567,118.90,4
3568,118.93,4
3569,118.97,4
3570,119.00,4
3571,119.03,4
3572,119.07,4
3573,119.10,4
3574,119.13,3
3575,119.17,3
3576,119.20,4
3577,119.23,4
3578,119.27,4
3579,119.30,4
3580,119.33,4
3581,119.37,4
3582,119.40,4
3583,119.43,5
3584,119.47,5
3585,119.50,5
3586,119.53,4
3587,119.57,4
3588,119.60,4
3589,119.63,4
3590,119.67,4
3591,119.70,4
3592,119.73,4
3593,119.77,4
3594,119.80,4
3595,119.83,4
3596,119.87,4
3597,119.90,4
3598,119.93,4
3599,119.97,4
3600,120.00,4
3601,120.03,4
3602,120.07,4
3603,120.10,4
3604,120.13,4
3605,120.17,4
3606,120.20,4
3607,120.23,4
3608,120.27,4
3609,120.30,4
3610,120.33,4
3611,120.37,4
3612,120.40,4
3613,120.43,4
3614,120.47,4
3615,120.50,4
3616,120.53,4
3617,120.57,4
3618,120.60,4
3619,120.63,4
3620,120.67,4
3621,120.70,4
3622,120.73,4
3623,120.77,4
3624,120.80,4
3625,120.83,4
3626,120.87,4
3627,120.90,4
3628,120.93,4
3629,120.97,4
3630,121.00,4
3631,121.03,4
3632,121.07,4
3633,121.10,4
3634,121.13,4
3635,121.17,4
3636,121.20,4
3637,121.23,4
3638,121.27,4
3639,121.30,4
3640,121.33,4
3641,121.37,4
3642,121.40,4
3643,121.43,4
3644,121.47,4
3645,121.50,4
3646,121.53,4
3647,121.57,4
3648,121.60,4
3649,121.63,4
3650,121.67,4
3651,121.70,4
3652,121.73,4
3653,121.77,4
3654,121.80,4
3655,121.83,4
3656,121.87,4
3657,121.90,4
3658,121.93,4
3659,121.97,4
3660,122.00,4
3661,122.03,4
3662,122.07,4
3663,122.10,4
3664,122.13,4
3665,122.17,4
3666,122.20,4
3667,122.23,4
3668,122.27,4
3669,122.30,4
3670,122.33,4
3671,122.37,4
3672,122.40,4
3673,122.43,4
3674,122.47,4
3675,122.50,4
3676,122.53,4
3677,122.57,4
3678,122.60,4
3679,122.63,4
3680,122.67,4
3681,122.70,4
3682,122.73,4
3683,122.77,4
3684,122.80,4
3685,122.83,4
3686,122.87,4
3687,122.90,4
3688,122.93,4
3689,122.97,4
3690,123.00,4
3691,123.03,4
3692,123.07,4
3693,123.10,4
3694,123.13,4
3695,123.17,4
3696,123.20,4
3697,123.23,4
3698,123.27,4
3699,123.30,4
3700,123.33,4
3701,123.37,4
3702,123.40,4
3703,123.43,4
3704,123.47,4
3705,123.50,4
3706,123.53,4
3707,123.57,4
3708,123.60,4
3709,123.63,4
3710,123.67,4
3711,123.70,4
3712,123.73,4
3713,123.77,4
3714,123.80,4
3715,123.83,4
3716,123.87,4
3717,123.90,4
3718,123.93,4
3719,123.97,4
3720,124.00,4
3721,124.03,4
3722,124.07,4
3723,124.10,4
3724,124.13,4
3725,124.17,4
3726,124.20,4
3727,124.23,4
3728,124.27,4
3729,124.30,4
3730,124.33,4
3731,124.37,4
3732,124.40,4
3733,124.43,4
3734,124.47,4
3735,124.50,4
3736,124.53,4
3737,124.57,4
3738,124.60,4
3739,124.63,4
3740,124.67,4
3741,124.70,4
3742,124.73,4
3743,124.77,4
3744,124.80,4
3745,124.83,4
3746,124.87,4
3747,124.90,4
3748,124.93,4
3749,124.97,4
3750,125.00,4
3751,125.03,4
3752,125.07,4
3753,125.10,4
3754,125.13,4
3755,125.17,4
3756,125.20,4
3757,125.23,4
3758,125.27,4
3759,125.30,4
3760,125.33,4
3761,125.37,4
3762,125.40,4
3763,125.43,4
3764,125.47,4
3765,125.50,4
3766,125.53,4
3767,125.57,4
3768,125.60,4
3769,125.63,4
3770,125.67,4
3771,125.70,4
3772,125.73,4
3773,125.77,4
3774,125.80,4
3775,125.83,4
3776,125.87,4
3777,125.90,4
3778,125.93,4
3779,125.97,4
3780,126.00,4
3781,126.03,4
3782,126.07,4
3783,126.10,4
3784,126.13,4
3785,126.17,4
3786,126.20,4
3787,126.23,4
3788,126.27,4
3789,126.30,4
3790,126.33,4
3791,126.37,4
3792,126.40,4
3793,126.43,4
3794,126.47,4
3795,126.50,4
3796,126.53,4
3797,126.57,4
3798,126.60,4
3799,126.63,4
3800,126.67,4
3801,126.70,4
3802,126.73,4
3803,126.77,4
3804,126.80,4
3805,126.83,4
3806,126.87,4
3807,126.90,4
3808,126.93,4
3809,126.97,4
3810,127.00,4
3811,127.03,4
3812,127.07,4
3813,127.10,4
3814,127.13,4
3815,127.17,4
3816,127.20,4
3817,127.23,4
3818,127.27,4
3819,127.30,4
3820,127.33,4
3821,127.37,4
3822,127.40,4
3823,127.43,4
3824,127.47,4
3825,127.50,4
3826,127.53,4
3827,127.57,4
3828,127.60,4
3829,127.63,4
3830,127.67,4
3831,127.70,4
3832,127.73,4
3833,127.77,4
3834,127.80,4
3835,127.83,4
3836,127.87,4
3837,127.90,4
3838,127.93,4
3839,127.97,4
3840,128.00,4
3841,128.03,4
3842,128.07,4
3843,128.10,4
3844,128.13,4
3845,128.17,4
3846,128.20,4
3847,128.23,4
3848,128.27,4
3849,128.30,4
3850,128.33,4
3851,128.37,4
3852,128.40,4
3853,128.43,4
3854,128.47,4
3855,128.50,4
3856,128.53,4
3857,128.57,4
3858,128.60,4
3859,128.63,4
3860,128.67,4
3861,128.70,4
3862,128.73,4
3863,128.77,4
3864,128.80,4
3865,128.83,4
3866,128.87,4
3867,128.90,4
3868,128.93,4
3869,128.97,4
3870,129.00,4
3871,129.03,4
3872,129.07,4
3873,129.10,4
3874,129.13,4
3875,129.17,4
3876,129.20,4
3877,129.23,4
3878,129.27,4
3879,129.30,4
3880,129.33,4
3881,129.37,4
3882,129.40,4
3883,129.43,4
3884,129.47,4
3885,129.50,4
3886,129.53,4
3887,129.57,4
3888,129.60,4
3889,129.63,4
3890,129.67,4
3891,129.70,4
3892,129.73,4
3893,129.77,4
3894,129.80,4
3895,129.83,4
3896,129.87,4
3897,129.90,4
3898,129.93,4
3899,129.97,4
3900,130.00,4
3901,130.03,4
3902,130.07,4
3903,130.10,4
3904,130.13,4
3905,130.17,4
3906,130.20,4
3907,130.23,4
3908,130.27,4
3909,130.30,4
3910,130.33,4
3911,130.37,4
3912,130.40,4
3913,130.43,4
3914,130.47,4
3915,130.50,4
3916,130.53,4
3917,130.57,4
3918,130.60,4
3919,130.63,4
3920,130.67,4
3921,130.70,4
3922,130.73,4
3923,130.77,4
3924,130.80,4
3925,130.83,4
3926,130.87,4
3927,130.90,4
3928,130.93,4
3929,130.97,4
3930,131.00,4
3931,131.03,4
3932,131.07,4
3933,131.10,4
3934,131.13,4
3935,131.17,4
3936,131.20,4
3937,131.23,4
3938,131.27,4
3939,131.30,4
3940,131.33,4
3941,131.37,4
3942,131.40,4
3943,131.43,4
3944,131.47,4
3945,131.50,4
3946,131.53,4
3947,131.57,4
3948,131.60,5
3949,131.63,4
3950,131.67,4
3951,131.70,4
3952,131.73,4
3953,131.77,4
3954,131.80,4
3955,131.83,4
3956,131.87,4
3957,131.90,4
3958,131.93,4
3959,131.97,4
3960,132.00,4
3961,132.03,4
3962,132.07,4
3963,132.10,4
3964,132.13,4
3965,132.17,4
3966,132.20,4
3967,132.23,4
3968,132.27,4
3969,132.30,4
3970,132.33,4
3971,132.37,4
3972,132.40,4
3973,132.43,4
3974,132.47,4
3975,132.50,4
3976,132.53,4
3977,132.57,4
3978,132.60,4
3979,132.63,4
3980,132.67,4
3981,132.70,4
3982,132.73,4
3983,132.77,4
3984,132.80,4
3985,132.83,4
3986,132.87,4
3987,132.90,4
3988,132.93,4
3989,132.97,4
3990,133.00,4
3991,133.03,4
3992,133.07,4
3993,133.10,4
3994,133.13,4
3995,133.17,4
3996,133.20,4
3997,133.23,4
3998,133.27,4
3999,133.30,4
4000,133.33,4
4001,133.37,4
4002,133.40,4
4003,133.43,4
4004,133.47,4
4005,133.50,4
4006,133.53,4
4007,133.57,4
4008,133.60,4
4009,133.63,4
4010,133.67,4
4011,133.70,4
4012,133.73,4
4013,133.77,4
4014,133.80,4
4015,133.83,4
4016,133.87,4
4017,133.90,4
4018,133.93,4
4019,133.97,4
4020,134.00,4
4021,134.03,4
4022,134.07,4
4023,134.10,4
4024,134.13,4
4025,134.17,4
4026,134.20,4
4027,134.23,4
4028,134.27,4
4029,134.30,4
4030,134.33,4
4031,134.37,4
4032,134.40,4
4033,134.43,4
4034,134.47,4
4035,134.50,4
4036,134.53,4
4037,134.57,4
4038,134.60,4
4039,134.63,4
4040,134.67,4
4041,134.70,4
4042,134.73,4
4043,134.77,4
4044,134.80,4
4045,134.83,4
4046,134.87,4
4047,134.90,4
4048,134.93,4
4049,134.97,4
4050,135.00,4
4051,135.03,4
4052,135.07,4
4053,135.10,4
4054,135.13,4
4055,135.17,4
4056,135.20,4
4057,135.23,4
4058,135.27,4
4059,135.30,4
4060,135.33,4
4061,135.37,4
4062,135.40,5
4063,135.43,4
4064,135.47,4
4065,135.50,4
4066,135.53,4
4067,135.57,5
4068,135.60,5
4069,135.63,4
4070,135.67,4
4071,135.70,4
4072,135.73,5
4073,135.77,4
4074,135.80,4
4075,135.83,4
4076,135.87,4
4077,135.90,4
4078,135.93,4
4079,135.97,4
4080,136.00,4
4081,136.03,4
4082,136.07,4
4083,136.10,4
4084,136.13,4
4085,136.17,4
4086,136.20,4
4087,136.23,4
4088,136.27,4
4089,136.30,4
4090,136.33,4
4091,136.37,4
4092,136.40,4
4093,136.43,4
4094,136.47,4
4095,136.50,4
4096,136.53,4
4097,136.57,4
4098,136.60,4
4099,136.63,4
4100,136.67,4
4101,136.70,4
4102,136.73,4
4103,136.77,4
4104,136.80,4
4105,136.83,4
4106,136.87,4
4107,136.90,4
4108,136.93,4
4109,136.97,4
4110,137.00,4
4111,137.03,4
4112,137.07,4
4113,137.10,4
4114,137.13,4
4115,137.17,4
4116,137.20,4
4117,137.23,4
4118,137.27,4
4119,137.30,4
4120,137.33,4
4121,137.37,4
4122,137.40,4
4123,137.43,4
4124,137.47,4
4125,137.50,4
4126,137.53,4
4127,137.57,4
4128,137.60,4
4129,137.63,4
4130,137.67,4
4131,137.70,4
4132,137.73,4
4133,137.77,4
4134,137.80,4
4135,137.83,4
4136,137.87,4
4137,137.90,4
4138,137.93,4
4139,137.97,4
4140,138.00,4
4141,138.03,3
4142,138.07,3
4143,138.10,3
4144,138.13,3
4145,138.17,3
4146,138.20,3
4147,138.23,3
4148,138.27,3
4149,138.30,3
4150,138.33,3
4151,138.37,3
4152,138.40,3
4153,138.43,3
4154,138.47,3
4155,138.50,3
4156,138.53,3
4157,138.57,3
4158,138.60,3
4159,138.63,3
4160,138.67,3
4161,138.70,3
4162,138.73,3
4163,138.77,3
4164,138.80,3
4165,138.83,3
4166,138.87,3
4167,138.90,3
4168,138.93,3
4169,138.97,3
4170,139.00,3
4171,139.03,3
4172,139.07,3
4173,139.10,3
4174,139.13,3
4175,139.17,3
4176,139.20,3
4177,139.23,3
4178,139.27,3
4179,139.30,3
4180,139.33,3
4181,139.37,3
4182,139.40,3
4183,139.43,3
4184,139.47,3
4185,139.50,3
4186,139.53,3
4187,139.57,3
4188,139.60,3
4189,139.63,3
4190,139.67,3
4191,139.70,3
4192,139.73,3
4193,139.77,3
4194,139.80,4
4195,139.83,3
4196,139.87,3
4197,139.90,3
4198,139.93,3
4199,139.97,3
4200,140.00,3
4201,140.03,3
4202,140.07,4
4203,140.10,4
4204,140.13,4
4205,140.17,4
4206,140.20,4
4207,140.23,4
4208,140.27,4
4209,140.30,4
4210,140.33,4
4211,140.37,4
4212,140.40,4
4213,140.43,4
4214,140.47,4
4215,140.50,4
4216,140.53,4
4217,140.57,4
4218,140.60,4
4219,140.63,4
4220,140.67,4
4221,140.70,4
4222,140.73,4
4223,140.77,4
4224,140.80,4
4225,140.83,4
4226,140.87,4
4227,140.90,4
4228,140.93,4
4229,140.97,4
4230,141.00,4
4231,141.03,4
4232,141.07,4
4233,141.10,4
4234,141.13,5
4235,141.17,5
4236,141.20,5
4237,141.23,4
4238,141.27,4
4239,141.30,4
4240,141.33,4
4241,141.37,4
4242,141.40,5
4243,141.43,4
4244,141.47,4
4245,141.50,4
4246,141.53,4
4247,141.57,4
4248,141.60,4
4249,141.63,4
4250,141.67,4
4251,141.70,4
4252,141.73,4
4253,141.77,4
4254,141.80,4
4255,141.83,4
4256,141.87,4
4257,141.90,4
4258,141.93,4
4259,141.97,4
4260,142.00,4
4261,142.03,4
4262,142.07,4
4263,142.10,4
4264,142.13,4
4265,142.17,4
4266,142.20,4
4267,142.23,4
4268,142.27,4
4269,142.30,4
4270,142.33,4
4271,142.37,4
4272,142.40,4
4273,142.43,4
4274,142.47,4
4275,142.50,4
4276,142.53,4
4277,142.57,4
4278,142.60,4
4279,142.63,4
4280,142.67,4
4281,142.70,4
4282,142.73,4
4283,142.77,4
4284,142.80,4
4285,142.83,4
4286,142.87,4
4287,142.90,4
4288,142.93,4
4289,142.97,4
4290,143.00,4
4291,143.03,4
4292,143.07,4
4293,143.10,4
4294,143.13,5
4295,143.17,5
4296,143.20,5
4297,143.23,5
4298,143.27,5
4299,143.30,5
4300,143.33,5
4301,143.37,4
4302,143.40,4
4303,143.43,5
4304,143.47,5
4305,143.50,5
4306,143.53,4
4307,143.57,4
4308,143.60,4
4309,143.63,5
4310,143.67,5
4311,143.70,4
4312,143.73,5
4313,143.77,5
4314,143.80,5
4315,143.83,5
4316,143.87,5
4317,143.90,5
4318,143.93,4
4319,143.97,4
4320,144.00,5
4321,144.03,5
4322,144.07,5
4323,144.10,5
4324,144.13,5
4325,144.17,5
4326,144.20,5
4327,144.23,5
4328,144.27,5
4329,144.30,5
4330,144.33,5
4331,144.37,5
4332,144.40,5
4333,144.43,5
4334,144.47,5
4335,144.50,5
4336,144.53,5
4337,144.57,5
4338,144.60,5
4339,144.63,5
4340,144.67,5
4341,144.70,5
4342,144.73,5
4343,144.77,5
4344,144.80,5
4345,144.83,5
4346,144.87,5
4347,144.90,5
4348,144.93,5
4349,144.97,5
4350,145.00,4
4351,145.03,4
4352,145.07,4
4353,145.10,4
4354,145.13,4
4355,145.17,4
4356,145.20,5
4357,145.23,5
4358,145.27,5
4359,145.30,5
4360,145.33,5
4361,145.37,5
4362,145.40,5
4363,145.43,5
4364,145.47,5
4365,145.50,5
4366,145.53,5
4367,145.57,5
4368,145.60,5
4369,145.63,5
4370,145.67,5
4371,145.70,5
4372,145.73,5
4373,145.77,5
4374,145.80,4
4375,145.83,4
4376,145.87,5
4377,145.90,4
4378,145.93,4
4379,145.97,4
4380,146.00,4
4381,146.03,4
4382,146.07,4
4383,146.10,4
4384,146.13,4
4385,146.17,4
4386,146.20,4
4387,146.23,4
4388,146.27,4
4389,146.30,4
4390,146.33,4
4391,146.37,4
4392,146.40,5
4393,146.43,5
4394,146.47,5
4395,146.50,4
4396,146.53,4
4397,146.57,4
4398,146.60,5
4399,146.63,5
4400,146.67,5
4401,146.70,5
4402,146.73,5
4403,146.77,5
4404,146.80,5
4405,146.83,5
4406,146.87,5
4407,146.90,4
4408,146.93,4
4409,146.97,4
4410,147.00,4
4411,147.03,4
4412,147.07,4
4413,147.10,3
4414,147.13,4
4415,147.17,4
4416,147.20,4
4417,147.23,4
4418,147.27,4
4419,147.30,4
4420,147.33,5
4421,147.37,5
4422,147.40,5
4423,147.43,5
4424,147.47,5
4425,147.50,4
4426,147.53,4
4427,147.57,4
4428,147.60,4
4429,147.63,4
4430,147.67,4
4431,147.70,4
4432,147.73,4
4433,147.77,4
4434,147.80,4
4435,147.83,4
4436,147.87,4
4437,147.90,4
4438,147.93,4
4439,147.97,4
4440,148.00,4
4441,148.03,4
4442,148.07,4
4443,148.10,5
4444,148.13,5
4445,148.17,5
4446,148.20,5
4447,148.23,5
4448,148.27,5
4449,148.30,5
4450,148.33,5
4451,148.37,5
4452,148.40,5
4453,148.43,5
4454,148.47,5
4455,148.50,5
4456,148.53,5
4457,148.57,5
4458,148.60,5
4459,148.63,5
4460,148.67,5
4461,148.70,4
4462,148.73,4
4463,148.77,4
4464,148.80,4
4465,148.83,4
4466,148.87,4
4467,148.90,5
4468,148.93,5
4469,148.97,5
4470,149.00,5
4471,149.03,5
4472,149.07,5
4473,149.10,5
4474,149.13,5
4475,149.17,5
4476,149.20,5
4477,149.23,4
4478,149.27,5
4479,149.30,3
4480,149.33,4
4481,149.37,4
4482,149.40,4
4483,149.43,4
4484,149.47,4
4485,149.50,4
4486,149.53,5
4487,149.57,5
4488,149.60,4
4489,149.63,4
4490,149.67,4
4491,149.70,4
4492,149.73,4
4493,149.77,4
4494,149.80,4
4495,149.83,4
4496,149.87,4
4497,149.90,4
4498,149.93,4
4499,149.97,4
4500,150.00,5
4501,150.03,5
4502,150.07,5
4503,150.10,4
4504,150.13,4
4505,150.17,4
4506,150.20,4
4507,150.23,4
4508,150.27,4
4509,150.30,4
4510,150.33,4
4511,150.37,4
4512,150.40,4
4513,150.43,4
4514,150.47,4
4515,150.50,4
4516,150.53,4
4517,150.57,4
4518,150.60,4
4519,150.63,4
4520,150.67,4
4521,150.70,4
4522,150.73,3
4523,150.77,3
4524,150.80,3
4525,150.83,3
4526,150.87,3
4527,150.90,3
4528,150.93,3
4529,150.97,3
4530,151.00,3
4531,151.03,3
4532,151.07,3
4533,151.10,3
4534,151.13,3
4535,151.17,3
4536,151.20,3
4537,151.23,3
4538,151.27,3
4539,151.30,3
4540,151.33,3
4541,151.37,3
4542,151.40,3
4543,151.43,3
4544,151.47,3
4545,151.50,3
4546,151.53,3
4547,151.57,3
4548,151.60,3
4549,151.63,3
4550,151.67,3
4551,151.70,3
4552,151.73,3
4553,151.77,3
4554,151.80,3
4555,151.83,3
4556,151.87,3
4557,151.90,3
4558,151.93,3
4559,151.97,3
4560,152.00,3
4561,152.03,3
4562,152.07,3
4563,152.10,4
4564,152.13,4
4565,152.17,4
4566,152.20,4
4567,152.23,4
4568,152.27,4
4569,152.30,4
4570,152.33,4
4571,152.37,4
4572,152.40,4
4573,152.43,4
4574,152.47,4
4575,152.50,4
4576,152.53,4
4577,152.57,4
4578,152.60,4
4579,152.63,4
4580,152.67,4
4581,152.70,4
4582,152.73,4
4583,152.77,4
4584,152.80,4
4585,152.83,4
4586,152.87,4
4587,152.90,4
4588,152.93,4
4589,152.97,4
4590,153.00,4
4591,153.03,4
4592,153.07,4
4593,153.10,4
4594,153.13,4
4595,153.17,4
4596,153.20,4
4597,153.23,4
4598,153.27,4
4599,153.30,4
4600,153.33,4
4601,153.37,4
4602,153.40,4
4603,153.43,4
4604,153.47,4
4605,153.50,4
4606,153.53,4
4607,153.57,4
4608,153.60,4
4609,153.63,4
4610,153.67,4
4611,153.70,4
4612,153.73,4
4613,153.77,4
4614,153.80,4
4615,153.83,4
4616,153.87,4
4617,153.90,3
4618,153.93,3
4619,153.97,3
4620,154.00,3
4621,154.03,3
4622,154.07,3
4623,154.10,3
4624,154.13,3
4625,154.17,3
4626,154.20,3
4627,154.23,3
4628,154.27,3
4629,154.30,3
4630,154.33,3
4631,154.37,3
4632,154.40,3
4633,154.43,3
4634,154.47,3
4635,154.50,3
4636,154.53,4
4637,154.57,4
4638,154.60,4
4639,154.63,4
4640,154.67,4
4641,154.70,4
4642,154.73,4
4643,154.77,4
4644,154.80,4
4645,154.83,4
4646,154.87,4
4647,154.90,4
4648,154.93,4
4649,154.97,4
4650,155.00,4
4651,155.03,4
4652,155.07,4
4653,155.10,4
4654,155.13,4
4655,155.17,4
4656,155.20,4
4657,155.23,4
4658,155.27,4
4659,155.30,5
4660,155.33,5
4661,155.37,5
4662,155.40,5
4663,155.43,5
4664,155.47,5
4665,155.50,5
4666,155.53,5
4667,155.57,5
4668,155.60,4
4669,155.63,4
4670,155.67,4
4671,155.70,5
4672,155.73,4
4673,155.77,4
4674,155.80,4
4675,155.83,4
4676,155.87,4
4677,155.90,5
4678,155.93,5
4679,155.97,5
4680,156.00,4
4681,156.03,4
4682,156.07,4
4683,156.10,5
4684,156.13,5
4685,156.17,5
4686,156.20,5
4687,156.23,5
4688,156.27,5
4689,156.30,4
4690,156.33,4
4691,156.37,4
4692,156.40,4
4693,156.43,4
4694,156.47,4
4695,156.50,4
4696,156.53,4
4697,156.57,4
4698,156.60,4
4699,156.63,4
4700,156.67,4
4701,156.70,4
4702,156.73,4
4703,156.77,4
4704,156.80,4
4705,156.83,4
4706,156.87,4
4707,156.90,4
4708,156.93,4
4709,156.97,4
4710,157.00,4
4711,157.03,4
4712,157.07,4
4713,157.10,4
4714,157.13,3
4715,157.17,3
4716,157.20,3
4717,157.23,3
4718,157.27,3
4719,157.30,3
4720,157.33,3
4721,157.37,3
4722,157.40,3
4723,157.43,3
4724,157.47,3
4725,157.50,3
4726,157.53,3
4727,157.57,3
4728,157.60,3
4729,157.63,3
4730,157.67,3
4731,157.70,3
4732,157.73,3
4733,157.77,3
4734,157.80,3
4735,157.83,3
4736,157.87,3
4737,157.90,3
4738,157.93,3
4739,157.97,3
4740,158.00,3
4741,158.03,3
4742,158.07,3
4743,158.10,3
4744,158.13,4
4745,158.17,4
4746,158.20,4
4747,158.23,4
4748,158.27,4
4749,158.30,4
4750,158.33,4
4751,158.37,4
4752,158.40,4
4753,158.43,4
4754,158.47,4
4755,158.50,4
4756,158.53,4
4757,158.57,4
4758,158.60,3
4759,158.63,3
4760,158.67,3
4761,158.70,3
4762,158.73,3
4763,158.77,3
4764,158.80,3
4765,158.83,3
4766,158.87,3
4767,158.90,3
4768,158.93,3
4769,158.97,3
4770,159.00,3
